classId,className,firstEvent,lastEvent,numStudents,numEvents
826,MTHEL 99 - Fall 2021,2021-07-29 19:21:26.394000 UTC,2022-04-08 10:45:19.753000 UTC,4151,4086437
1075,MTHEL 99 - Fall 2022,2022-07-14 14:59:35.360000 UTC,2022-08-31 23:59:57.274000 UTC,3866,2307634
517,MATH 135 Online - Fall 2020,2020-08-31 16:17:08.506000 UTC,2021-05-19 06:35:03.083000 UTC,2752,5765272
552,MTHEL 199 - Fall 2020 - August (41),2020-07-24 12:57:44.401000 UTC,2020-11-20 13:02:18.701000 UTC,2561,2277054
493,MATH 137 Fall 2020,2020-08-27 02:09:12.869000 UTC,2021-05-23 01:41:20.929000 UTC,2458,1451770
630,MATH 136 Winter 2021,2021-01-09 05:02:53.447000 UTC,2021-09-17 17:50:59.349000 UTC,2231,3296350
124,CHEM 120 - Fall 2018,2018-09-11 20:59:11.118000 UTC,2018-12-21 21:32:41.818000 UTC,1870,1471257
301,Introduction to R and R Studio,2019-09-07 07:31:33.143000 UTC,2022-08-02 12:36:25.636000 UTC,1853,51145
142,CHEM 120L Master,2018-09-13 21:24:30.784000 UTC,2022-07-27 08:01:35.243000 UTC,1709,129332
725,CHEM 123L/125L - Winter 2021,2021-01-11 05:22:56.605000 UTC,2022-05-01 22:05:07.170000 UTC,1708,1797241
284,CHEM 120 - Fall 2019,2019-09-09 13:10:40.469000 UTC,2020-03-24 16:46:23.307000 UTC,1665,1360740
876,CHEM 120 - Fall 2021,2021-09-08 13:14:39.323000 UTC,2022-01-05 02:34:39.902000 UTC,1590,2490166
29,MATH 127 Past Assignment Practice,2018-09-25 21:33:19.202000 UTC,2022-08-27 17:40:15.724000 UTC,1526,290607
143,CHEM 120L - Fall 2018,2018-09-14 19:09:14.909000 UTC,2018-12-07 18:12:24.824000 UTC,1522,226920
302,CHEM 120L - Fall 2019,2019-09-11 20:54:14.543000 UTC,2020-01-09 04:05:42.301000 UTC,1417,1006157
177,CHEM 123 - Winter 2019,2019-01-07 13:42:06.819000 UTC,2019-04-28 03:11:43.088000 UTC,1396,1379659
330,CHEM 123 - Winter 2020,2020-01-06 15:31:49.326000 UTC,2020-05-04 03:40:46.926000 UTC,1367,1110461
480,CHEM 120 - Fall 2020,2020-09-08 04:44:52.518000 UTC,2021-01-18 21:18:45.946000 UTC,1360,1782542
892,CHEM 120L - Fall 2021,2021-09-08 04:12:53.233000 UTC,2022-01-05 04:32:55.285000 UTC,1358,1727628
593,CHEM 120L-121L - Fall 2020,2020-09-01 18:39:37.847000 UTC,2021-01-09 18:52:03.311000 UTC,1343,1683430
422,MATH 117 Fall 2020,2020-09-08 04:06:31.815000 UTC,2022-03-30 18:44:56.429000 UTC,1341,411483
883,MATH 135 - Fall 2021,2021-08-30 22:11:48.670000 UTC,2022-01-05 02:04:31.653000 UTC,1292,1379267
605,MATH 115 Fall 2020,2020-09-08 22:15:05.930000 UTC,2021-01-04 20:31:43.975000 UTC,1245,935272
252,Math Readiness Assessment 2019 [MATH],2019-06-12 14:50:52.782000 UTC,2022-08-02 18:52:26.955000 UTC,1237,191846
896,MATH 115 Fall 2021,2021-09-13 11:58:12.709000 UTC,2022-01-05 03:13:45.966000 UTC,1230,1094419
259,Math Readiness Assessment 2019 [Engineering],2019-07-08 19:56:29.408000 UTC,2021-09-08 18:39:09.790000 UTC,1213,258344
195,CHEM 123L Master,2022-01-03 14:33:58.013000 UTC,2022-07-20 04:14:13.703000 UTC,1201,68831
856,STAT 230 Online - Fall 2021,2021-09-07 19:47:14.321000 UTC,2022-01-05 04:23:15.884000 UTC,1189,2740301
548,CHE 102 - Fall 2020,2020-08-17 19:01:17.076000 UTC,2021-01-05 04:59:06.358000 UTC,1183,2224424
991,CHEM 123 - Winter 2022,2022-01-05 05:22:35.379000 UTC,2022-05-10 13:47:17.365000 UTC,1153,1549448
138,CHE 102 - Fall 2018 - Assignments only,2018-09-06 04:41:07.804000 UTC,2019-04-02 03:53:29.999000 UTC,1136,614777
907,MATH 137 Fall 2021 On campus,2021-09-08 04:34:43.715000 UTC,2022-02-10 01:47:33.641000 UTC,1123,428005
196,CHEM 123L - Winter 2019,2019-01-15 14:57:33.321000 UTC,2019-04-13 20:54:36.228000 UTC,1106,138088
276,CHE 102 - Fall 2019,2019-08-07 19:54:13.794000 UTC,2020-04-26 00:12:14.993000 UTC,1103,563906
698,CHEM 123 - Winter 2021,2021-01-11 05:23:32.934000 UTC,2021-08-16 21:12:38.870000 UTC,1075,1527057
342,CHEM 123L - Winter 2020,2020-01-14 18:51:03.736000 UTC,2021-05-01 05:10:29.506000 UTC,1059,925092
891,CHE 102 - Fall 2021,2021-08-11 18:19:21.483000 UTC,2022-08-05 05:24:39.165000 UTC,1058,2290112
587,MASTER MATH 116,2020-09-04 12:47:51.858000 UTC,2021-01-05 04:28:15.044000 UTC,1041,590726
87,Math Readiness Assessment 2018 [Engineering],2018-08-15 01:33:40.932000 UTC,2022-04-20 20:43:37.794000 UTC,1031,190358
1000,CHEM 123L Winter 2022,2022-01-01 05:03:12.374000 UTC,2022-07-30 17:38:26.925000 UTC,1003,830719
121,MATH 127 - Fall 2018,2018-09-06 04:06:21.389000 UTC,2020-08-03 12:41:47.001000 UTC,995,1796642
773,STAT 230 Online - Spring 2021,2021-05-10 04:11:41.707000 UTC,2021-09-08 02:39:00.742000 UTC,970,1123969
870,ECON 102 Online - Fall 2021,2021-07-30 14:51:39.045000 UTC,2022-03-16 23:00:15.703000 UTC,966,1389767
289,MATH 127 - Fall 2019,2019-09-04 04:08:08.112000 UTC,2020-04-19 03:52:57.242000 UTC,955,2068025
916,MATH 116 - Fall 2021,2021-09-08 04:23:33.956000 UTC,2021-12-17 00:16:58.560000 UTC,909,546431
515,MATH 127 Online - Fall 2020,2020-09-01 14:04:43.150000 UTC,2021-01-05 05:01:50.751000 UTC,880,1675313
296,PHYS 111 - Fall 2019,2019-09-04 04:01:15.562000 UTC,2020-01-06 04:47:09.066000 UTC,821,961630
506,AFM 131 Online - Fall 2020,2020-09-08 04:20:35.531000 UTC,2020-10-05 20:52:56.241000 UTC,821,72040
506,AFM 131/ARBUS 101 Online - Fall 2020,2020-10-05 18:31:35.289000 UTC,2020-12-31 16:38:01.313000 UTC,790,348930
835,AFM 131 Online - Fall 2021,2021-09-08 04:15:02.720000 UTC,2021-09-20 16:09:51.125000 UTC,790,67031
402,STAT 231 Online - Spring 2020,2020-05-11 04:01:26.406000 UTC,2020-09-08 05:45:44.513000 UTC,787,1099035
835,AFM 131/ARBUS 101 Online - Fall 2021,2021-09-20 14:50:49.278000 UTC,2022-01-04 22:55:26.405000 UTC,783,387471
996,STAT 231 - Winter 2022,2022-01-05 05:18:06.726000 UTC,2022-05-05 21:37:12.687000 UTC,777,1033010
494,STAT 220/STAT 230 Online - Fall 2020,2020-09-08 04:12:21.821000 UTC,2021-01-05 04:06:01.707000 UTC,770,989513
525,PHYS 111 - Fall 2020,2020-09-08 04:10:24.838000 UTC,2022-04-06 21:30:19.384000 UTC,766,394735
237,MASTER PHYS 111 - Sanderson,2019-05-14 15:30:26.849000 UTC,2020-01-04 14:34:35.401000 UTC,765,588907
827,PHYS 111 - Fall 2021,2021-09-08 08:28:53.374000 UTC,2022-01-05 04:41:19.888000 UTC,761,490572
401,STAT 230 Online - Spring 2020,2020-05-08 20:24:39.750000 UTC,2020-09-08 02:30:33.008000 UTC,733,1328441
652,MATH 128 Online - Winter 2021,2020-12-14 15:42:44.861000 UTC,2021-05-09 16:42:47.387000 UTC,730,1568084
303,ME 269 - Fall 2019,2019-09-18 17:38:29.684000 UTC,2022-04-10 15:31:40.203000 UTC,729,142491
528,STAT 221/STAT 231 Online - Fall 2020,2020-09-08 04:11:23.680000 UTC,2021-01-04 02:59:45.236000 UTC,715,849349
884,MATH 127 - Fall 2021,2021-09-08 04:26:15.543000 UTC,2022-04-13 00:52:39.951000 UTC,710,1060446
642,AFM 102 Online - Winter 2021,2020-12-31 01:34:32.739000 UTC,2021-05-10 16:29:10.520000 UTC,705,1352649
764,MATH 237 Online - Spring 2021,2021-04-24 17:50:08.268000 UTC,2021-10-17 14:26:13.508000 UTC,682,1128319
756,ECON 102 Online - Spring 2021 - 081/082/083,2021-04-28 16:37:38.920000 UTC,2022-07-01 02:53:11.154000 UTC,674,941439
1054,STAT 231 - Spring 2022,2022-05-02 04:19:53.723000 UTC,2022-08-24 14:40:21.089000 UTC,668,34190
681,ECON 102 Online - Winter 2021 - 082/083/084/085,2021-01-11 05:13:06.043000 UTC,2021-05-25 22:08:56.648000 UTC,659,924286
459,CHEM 266L - Fall 2020,2020-07-29 20:31:33.199000 UTC,2021-01-05 04:36:17.694000 UTC,649,558464
849,MATH 237 Online - Fall 2021,2021-09-08 04:30:35.368000 UTC,2022-01-18 04:23:44.723000 UTC,648,953094
136,CHEM 266L - Fall 2018,2018-09-05 02:01:06.368000 UTC,2020-03-30 17:57:03.417000 UTC,639,183750
419,MATH 237 Online - Spring 2020,2020-05-07 18:28:15.551000 UTC,2020-08-23 09:36:42.021000 UTC,620,573218
799,MATH 235 Spring 2021,2021-04-28 18:12:56.114000 UTC,2021-09-08 02:30:57.910000 UTC,617,910016
285,CHEM 266L - Fall 2019,2019-09-04 04:41:53.194000 UTC,2019-12-31 18:11:29.590000 UTC,617,174944
774,STAT 231 Online - Spring 2021,2021-05-10 04:36:29.502000 UTC,2021-09-08 02:48:48.190000 UTC,611,982793
608,STAT 202 - Fall 2020,2020-09-09 22:16:30.703000 UTC,2021-01-03 19:27:16.400000 UTC,608,556131
520,MATH 237 Online - Fall 2020,2020-09-01 16:10:57.655000 UTC,2022-04-21 14:57:08.756000 UTC,605,550719
845,MATH 135 Online - Fall 2021,2021-08-30 16:00:09.475000 UTC,2022-01-05 01:03:52.041000 UTC,604,721566
595,MATH 235 Fall 2020,2020-09-05 23:58:23.519000 UTC,2021-06-17 23:54:16.779000 UTC,601,179597
389,MATH 235 Summer 2020,2020-05-03 19:04:13.770000 UTC,2020-10-14 05:02:22.779000 UTC,599,597078
906,AFM 132 Fall 2021,2021-09-08 04:21:18.554000 UTC,2022-01-04 21:49:02.182000 UTC,584,434183
227,MATH 127 Online - Past Assignment Practice,2019-05-21 15:15:19.525000 UTC,2022-08-06 13:23:03.342000 UTC,581,71718
86,STAT 202 - Fall 2018 Intro Stats for Scientists,2018-09-06 14:05:19.797000 UTC,2018-11-28 03:49:10.314000 UTC,571,389426
671,STAT 231 Online - Winter 2021,2021-01-11 05:07:37.522000 UTC,2021-05-10 00:17:24.396000 UTC,570,924017
326,MATH 128 - Winter 2020,2019-12-17 18:27:15.185000 UTC,2020-12-26 19:41:21.004000 UTC,568,140244
727,MATH 118 - Winter 2021 Calculus for Engineers II,2021-01-14 13:30:17.564000 UTC,2021-05-06 16:47:38.234000 UTC,566,260642
149,MATH 137 Fall 2018,2018-09-20 05:17:39.216000 UTC,2020-08-03 12:40:30.967000 UTC,557,31151
297,STAT 202 Fall 2019 Inroductory Statistics for Scientists,2019-09-04 11:20:29.000000 UTC,2019-09-25 19:26:20.163000 UTC,544,84762
297,STAT 202 - Fall 2019 Inroductory Statistics for Scientists,2019-09-25 19:07:26.282000 UTC,2020-02-27 04:14:58.045000 UTC,540,330651
617,ECE 105 - Fall 2020 Mechanics,2020-09-08 15:19:07.214000 UTC,2021-09-20 22:32:47.518000 UTC,535,383876
821,CHEM 266L - Fall 2021,2021-09-08 04:33:03.229000 UTC,2022-01-05 01:08:23.235000 UTC,525,759987
563,PHYS 112 Master - Idziak,2021-01-13 17:28:06.180000 UTC,2021-04-28 02:04:18.603000 UTC,524,116668
700,PHYS 112 - Winter 2021,2021-01-18 02:42:23.826000 UTC,2021-05-09 20:54:59.956000 UTC,521,1303465
1010,PHYS 112 - Winter 2022,2022-01-06 20:37:12.277000 UTC,2022-05-04 04:22:42.494000 UTC,515,515428
496,AFM 132 - Fall 2020,2020-09-08 04:18:29.409000 UTC,2021-01-05 02:26:00.534000 UTC,511,383443
670,STAT 230 Online - Winter 2021,2021-01-11 05:16:09.705000 UTC,2021-05-10 03:51:23.841000 UTC,506,637567
857,STAT 231 Online - Fall 2021,2021-09-08 04:34:59.177000 UTC,2022-01-05 03:22:40.067000 UTC,504,604056
566,STAT 371-373 Master,2020-08-21 18:54:25.919000 UTC,2022-08-26 23:34:26.777000 UTC,496,233526
664,PHYS 111 Online - Winter 2021,2021-01-10 23:09:29.984000 UTC,2022-02-11 08:19:01.517000 UTC,495,1077665
940,ECON 102 Online - Winter 2022 - 081/082,2021-12-02 13:14:25.017000 UTC,2022-05-03 06:40:35.132000 UTC,495,693255
286,AFM 132 - Fall 2019,2019-09-04 04:26:07.269000 UTC,2020-01-06 04:56:16.076000 UTC,475,744312
356,CO 250 Online - Spring 2020,2020-04-16 21:11:34.772000 UTC,2020-09-24 19:16:13.835000 UTC,473,274458
941,ECON 102 Online - Winter 2022 - 083/084,2021-12-02 13:19:15.467000 UTC,2022-05-02 04:02:50.948000 UTC,469,642519
966,MATH 128 - Winter 2022,2022-01-03 02:26:38.212000 UTC,2022-04-26 11:32:41.895000 UTC,468,207943
1040,ECON 102 Online - Spring 2022 - 081/082,2022-04-07 13:02:36.552000 UTC,2022-08-30 14:53:21.903000 UTC,464,649613
341,PHYS 111 - Winter 2020,2020-01-06 05:03:49.912000 UTC,2020-05-27 21:07:00.959000 UTC,463,773899
406,MATH 118 Spring 2020 Calculus for Engineers II,2020-04-22 18:13:03.384000 UTC,2020-09-01 16:27:13.059000 UTC,456,542168
675,ECON 101 Online - Winter 2021 - 083/086/781,2021-01-11 05:08:07.384000 UTC,2021-05-10 03:55:38.344000 UTC,448,724346
895,MATH 137 (section 021) - Fall 2021,2021-09-08 04:36:59.949000 UTC,2021-12-19 22:14:21.711000 UTC,445,264640
420,MATH 237 Online - Past Assignment Practice,2020-05-13 21:13:19.215000 UTC,2022-08-05 14:44:20.947000 UTC,440,37167
820,STAT 202 Fall 2021,2021-09-08 05:00:37.420000 UTC,2022-01-05 03:57:35.449000 UTC,433,1001172
181,MATH 128 - Winter 2019,2019-01-09 17:25:32.884000 UTC,2019-05-06 04:02:15.346000 UTC,424,145075
731,CHEM 237 - Winter 2021,2021-01-18 22:06:49.823000 UTC,2022-07-29 01:49:52.677000 UTC,403,21232
863,ECON 101 Online - Fall 2021 - 086/087/088,2021-08-04 20:49:27.802000 UTC,2022-01-05 03:42:40.344000 UTC,399,516596
355,AMATH 250 Online - Spring 2020,2020-04-14 18:59:50.150000 UTC,2020-09-08 03:19:12.803000 UTC,398,1216693
135,PHYS 121 - Fall 2018,2018-09-06 12:42:21.426000 UTC,2018-10-26 18:12:25.063000 UTC,397,2453
717,CS 341 - Winter 2021,2021-01-11 17:03:59.185000 UTC,2021-05-10 01:18:11.362000 UTC,393,62423
229,MATH 128 Online - MATH 127 Review Materials,2019-05-06 12:24:32.103000 UTC,2022-07-29 17:29:48.777000 UTC,387,41240
1007,PHYS 111 - Winter 2022,2022-01-06 12:13:41.245000 UTC,2022-04-26 18:38:08.031000 UTC,384,488558
435,AFM 231 Online - Spring 2020,2020-04-30 17:48:55.685000 UTC,2020-09-08 03:23:23.317000 UTC,383,120535
647,CO 250 Online - Winter 2021,2021-01-07 05:34:52.328000 UTC,2021-05-01 20:28:27.832000 UTC,375,146182
534,ECON 101 Online - Fall 2020 - 086,2020-08-05 20:41:18.242000 UTC,2021-01-05 04:56:02.266000 UTC,372,421762
619,CHEM 237L - Winter 2021,2020-12-01 19:40:48.990000 UTC,2021-05-08 01:50:55.491000 UTC,370,410125
409,ECON 101 Online - Spring 2020 - 082/083/084,2020-04-15 16:11:38.729000 UTC,2020-09-06 19:17:34.698000 UTC,369,278072
398,CHEM 123 - Spring 2020,2020-05-11 04:33:41.150000 UTC,2020-08-31 00:53:43.844000 UTC,351,385223
620,CS 341 - Fall 2020,2020-09-09 17:58:25.288000 UTC,2020-12-17 02:21:27.806000 UTC,350,48538
159,BIOL 308 - Fall 2018,2018-11-13 16:12:47.317000 UTC,2019-01-07 03:46:00.206000 UTC,344,55177
624,CHEM 267L - Winter 2021,2020-10-21 13:55:07.266000 UTC,2021-05-10 04:52:10.070000 UTC,342,405591
394,ACTSC 231 Online - Spring 2020,2020-04-13 15:25:10.155000 UTC,2020-09-08 02:52:29.541000 UTC,340,719807
609,PHYS 115 - Fall 2020 Mechanics,2020-09-08 04:23:09.742000 UTC,2021-03-10 04:38:47.535000 UTC,334,157784
157,CHEM 267L - Winter 2019,2019-01-07 15:36:12.581000 UTC,2019-04-08 03:49:34.663000 UTC,332,62661
816,MATH 118 - Spring 2021,2021-05-10 19:35:08.335000 UTC,2021-09-08 02:43:15.040000 UTC,325,42013
510,CO 250 Online - Fall 2020,2020-08-04 19:51:57.735000 UTC,2021-01-04 00:05:11.587000 UTC,322,135263
336,CHEM 267L - Winter 2020,2019-12-31 20:49:02.724000 UTC,2020-04-26 02:36:41.385000 UTC,322,120984
807,MATH 136 - Spring 2021,2021-05-10 04:16:03.990000 UTC,2021-08-23 21:38:25.407000 UTC,318,415242
299,CHEM 220 - Fall 2019,2019-09-12 20:13:46.288000 UTC,2019-12-15 20:33:35.370000 UTC,317,60858
750,CO 250 Online - Spring 2021,2021-04-22 19:37:23.668000 UTC,2021-09-08 03:10:39.435000 UTC,316,166361
1011,MATH 118 - Winter 2022 Calculus for Engineers II,2022-01-07 13:32:03.296000 UTC,2022-05-02 03:40:24.431000 UTC,316,31337
697,CHEM 120 - Winter 2021,2021-01-11 05:23:39.958000 UTC,2021-08-09 15:51:59.184000 UTC,313,321110
999,STAT 230 - Winter 2022,2022-01-04 15:28:27.265000 UTC,2022-05-01 17:52:56.371000 UTC,313,269882
716,STAT 341 - Winter 2021,2021-01-18 05:05:03.207000 UTC,2021-04-15 04:17:53.953000 UTC,313,133567
439,ACTSC 371 - Spring 2020,2020-05-05 20:08:35.184000 UTC,2020-08-30 07:16:10.722000 UTC,312,170694
508,AMATH 250 Online - Fall 2020,2020-09-08 04:12:55.359000 UTC,2020-12-31 02:43:19.946000 UTC,310,842119
179,MATH 127 - Winter 2019,2019-01-07 05:06:05.144000 UTC,2019-04-16 12:53:38.995000 UTC,308,631286
843,MATH 127 Online - Fall 2021,2021-08-18 16:54:58.271000 UTC,2022-01-05 01:58:46.684000 UTC,308,483329
501,ACTSC 231 Online - Fall 2020,2020-09-05 16:44:00.949000 UTC,2021-03-20 21:38:49.333000 UTC,307,506644
723,STAT 202 - Winter 2021,2021-01-11 14:58:49.847000 UTC,2021-05-04 04:09:41.887000 UTC,302,327144
823,PHYS 121L - Fall 2021,2021-05-27 16:03:06.002000 UTC,2022-01-03 03:38:46.626000 UTC,301,98548
653,MATH 135 Online - Winter 2021,2021-01-06 17:21:08.715000 UTC,2021-05-09 16:41:12.199000 UTC,300,555904
747,AFM 102 Online - Spring 2021,2021-05-10 04:11:46.623000 UTC,2021-09-08 03:25:07.358000 UTC,300,435677
1012,ECE 140 - Winter 2022,2022-01-12 20:58:36.490000 UTC,2022-05-02 02:49:54.237000 UTC,299,177786
583,PHYS 121L/131L - Fall 2020,2020-09-23 09:22:12.905000 UTC,2021-01-04 21:54:31.498000 UTC,299,104554
418,ECE 140 - Spring 2020,2020-05-15 12:30:08.877000 UTC,2020-09-08 03:53:12.611000 UTC,296,151671
562,STAT 332 - Fall 2020,2020-09-08 04:17:27.776000 UTC,2021-01-05 01:37:21.726000 UTC,295,225748
511,COMM 101 Online - Fall 2020,2020-09-08 04:25:30.023000 UTC,2021-01-05 04:35:25.011000 UTC,294,494110
993,MATH 136 Online Winter 2022,2022-01-05 05:05:12.375000 UTC,2022-08-04 15:40:49.133000 UTC,290,297273
1043,MATH 235 Spring 2022,2022-05-02 04:31:33.306000 UTC,2022-08-05 00:45:45.280000 UTC,289,257680
724,ECE 140 - Winter 2021 CDTs,2021-01-18 17:47:24.090000 UTC,2021-05-09 23:10:07.489000 UTC,288,182385
456,ECE 108 Spring 2020,2020-05-28 13:12:39.984000 UTC,2020-08-25 06:22:25.394000 UTC,286,85814
865,ECON 101 Online - Fall 2021 - 382/383,2021-08-13 14:51:33.122000 UTC,2022-01-05 04:49:59.333000 UTC,283,491886
344,ECE 140 - Winter 2020,2020-01-17 16:01:03.923000 UTC,2020-05-01 01:14:17.702000 UTC,283,170796
228,MATH 128 Online - Past Assignment Practice,2019-05-19 06:47:34.104000 UTC,2022-08-23 23:28:22.148000 UTC,283,53511
832,ACTSC 231 Online - Fall 2021,2021-09-08 04:42:02.605000 UTC,2022-05-06 18:37:39.441000 UTC,280,449953
1066,ECE 140 - Spring 2022,2022-05-10 12:58:44.427000 UTC,2022-08-27 09:15:32.204000 UTC,279,107686
627,ME 269 - Fall 2020,2020-10-01 14:23:38.503000 UTC,2021-12-12 19:06:20.759000 UTC,279,31327
839,COMM 101 - Online - Fall 2021,2021-09-08 04:18:12.293000 UTC,2022-01-04 03:34:27.620000 UTC,277,547079
471,KIN 121 - Fall 2020 Biomechanics of Human Activity,2020-06-15 19:35:22.704000 UTC,2020-12-19 15:29:41.200000 UTC,276,217620
629,CHEM 125 - Winter 2021,2021-01-11 06:16:02.794000 UTC,2022-05-09 17:31:54.736000 UTC,276,211370
